,Equipo,MetaEquipo,Tabla,Link,TableNo
238,América,America,America_misc,https://fbref.com/en/squads/18d3c3a3/2010-2011/America-Stats#all_stats_misc,11
239,América,America,America_misc,https://fbref.com/en/squads/18d3c3a3/2011-2012/America-Stats#all_stats_misc,11
240,América,America,America_misc,https://fbref.com/en/squads/18d3c3a3/2012-2013/America-Stats#all_stats_misc,11
241,América,America,America_misc,https://fbref.com/en/squads/18d3c3a3/2013-2014/America-Stats#all_stats_misc,11
242,América,America,America_misc,https://fbref.com/en/squads/18d3c3a3/2014-2015/America-Stats#all_stats_misc,11
243,América,America,America_misc,https://fbref.com/en/squads/18d3c3a3/2015-2016/America-Stats#all_stats_misc,11
244,América,America,America_misc,https://fbref.com/en/squads/18d3c3a3/2016-2017/America-Stats#all_stats_misc,11
245,América,America,America_misc,https://fbref.com/en/squads/18d3c3a3/2017-2018/America-Stats#all_stats_misc,11
246,América,America,America_misc,https://fbref.com/en/squads/18d3c3a3/2018-2019/America-Stats#all_stats_misc,11
247,América,America,America_misc,https://fbref.com/en/squads/18d3c3a3/2019-2020/America-Stats#all_stats_misc,11
248,América,America,America_misc,https://fbref.com/en/squads/18d3c3a3/2020-2021/America-Stats#all_stats_misc,11
249,América,America,America_misc,https://fbref.com/en/squads/18d3c3a3/2021-2022/America-Stats#all_stats_misc,11
250,América,America,America_misc,https://fbref.com/en/squads/18d3c3a3/2022-2023/America-Stats#all_stats_misc,11
251,América,America,America_misc,https://fbref.com/en/squads/18d3c3a3/2023-2024/America-Stats#all_stats_misc,11
252,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2003-2004/Atletico-Stats#all_stats_standard,0
253,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2004-2005/Atletico-Stats#all_stats_standard,0
254,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2005-2006/Atletico-Stats#all_stats_standard,0
255,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2006-2007/Atletico-Stats#all_stats_standard,0
256,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2007-2008/Atletico-Stats#all_stats_standard,0
257,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2008-2009/Atletico-Stats#all_stats_standard,0
258,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2009-2010/Atletico-Stats#all_stats_standard,0
259,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2010-2011/Atletico-Stats#all_stats_standard,0
260,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2011-2012/Atletico-Stats#all_stats_standard,0
261,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2012-2013/Atletico-Stats#all_stats_standard,0
262,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2013-2014/Atletico-Stats#all_stats_standard,0
263,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2014-2015/Atletico-Stats#all_stats_standard,0
264,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2015-2016/Atletico-Stats#all_stats_standard,0
265,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2016-2017/Atletico-Stats#all_stats_standard,0
266,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2017-2018/Atletico-Stats#all_stats_standard,0
267,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2018-2019/Atletico-Stats#all_stats_standard,0
268,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2019-2020/Atletico-Stats#all_stats_standard,0
269,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2020-2021/Atletico-Stats#all_stats_standard,0
270,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2021-2022/Atletico-Stats#all_stats_standard,0
271,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2022-2023/Atletico-Stats#all_stats_standard,0
272,Atlético San Luis,Atletico,Atletico_standard_stats,https://fbref.com/en/squads/5d274ee4/2023-2024/Atletico-Stats#all_stats_standard,0
273,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2003-2004/Atletico-Stats#all_matchlogs,1
274,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2004-2005/Atletico-Stats#all_matchlogs,1
275,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2005-2006/Atletico-Stats#all_matchlogs,1
276,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2006-2007/Atletico-Stats#all_matchlogs,1
277,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2007-2008/Atletico-Stats#all_matchlogs,1
278,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2008-2009/Atletico-Stats#all_matchlogs,1
279,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2009-2010/Atletico-Stats#all_matchlogs,1
280,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2010-2011/Atletico-Stats#all_matchlogs,1
281,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2011-2012/Atletico-Stats#all_matchlogs,1
282,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2012-2013/Atletico-Stats#all_matchlogs,1
283,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2013-2014/Atletico-Stats#all_matchlogs,1
284,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2014-2015/Atletico-Stats#all_matchlogs,1
285,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2015-2016/Atletico-Stats#all_matchlogs,1
286,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2016-2017/Atletico-Stats#all_matchlogs,1
287,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2017-2018/Atletico-Stats#all_matchlogs,1
288,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2018-2019/Atletico-Stats#all_matchlogs,1
289,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2019-2020/Atletico-Stats#all_matchlogs,1
290,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2020-2021/Atletico-Stats#all_matchlogs,1
291,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2021-2022/Atletico-Stats#all_matchlogs,1
292,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2022-2023/Atletico-Stats#all_matchlogs,1
293,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2023-2024/Atletico-Stats#all_matchlogs,1
293,Atlético San Luis,Atletico,Atletico_scores_and_features,https://fbref.com/en/squads/5d274ee4/2024-2025/Atletico-Stats#all_matchlogs,1
294,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2003-2004/Atletico-Stats#all_stats_keeper,2
295,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2004-2005/Atletico-Stats#all_stats_keeper,2
296,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2005-2006/Atletico-Stats#all_stats_keeper,2
297,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2006-2007/Atletico-Stats#all_stats_keeper,2
298,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2007-2008/Atletico-Stats#all_stats_keeper,2
299,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2008-2009/Atletico-Stats#all_stats_keeper,2
300,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2009-2010/Atletico-Stats#all_stats_keeper,2
301,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2010-2011/Atletico-Stats#all_stats_keeper,2
302,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2011-2012/Atletico-Stats#all_stats_keeper,2
303,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2012-2013/Atletico-Stats#all_stats_keeper,2
304,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2013-2014/Atletico-Stats#all_stats_keeper,2
305,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2014-2015/Atletico-Stats#all_stats_keeper,2
306,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2015-2016/Atletico-Stats#all_stats_keeper,2
307,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2016-2017/Atletico-Stats#all_stats_keeper,2
308,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2017-2018/Atletico-Stats#all_stats_keeper,2
309,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2018-2019/Atletico-Stats#all_stats_keeper,2
310,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2019-2020/Atletico-Stats#all_stats_keeper,2
311,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2020-2021/Atletico-Stats#all_stats_keeper,2
312,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2021-2022/Atletico-Stats#all_stats_keeper,2
313,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2022-2023/Atletico-Stats#all_stats_keeper,2
314,Atlético San Luis,Atletico,Atletico_goalkeeping,https://fbref.com/en/squads/5d274ee4/2023-2024/Atletico-Stats#all_stats_keeper,2
315,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2003-2004/Atletico-Stats#all_stats_keeper_adv,3
316,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2004-2005/Atletico-Stats#all_stats_keeper_adv,3
317,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2005-2006/Atletico-Stats#all_stats_keeper_adv,3
318,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2006-2007/Atletico-Stats#all_stats_keeper_adv,3
319,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2007-2008/Atletico-Stats#all_stats_keeper_adv,3
320,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2008-2009/Atletico-Stats#all_stats_keeper_adv,3
321,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2009-2010/Atletico-Stats#all_stats_keeper_adv,3
322,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2010-2011/Atletico-Stats#all_stats_keeper_adv,3
323,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2011-2012/Atletico-Stats#all_stats_keeper_adv,3
324,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2012-2013/Atletico-Stats#all_stats_keeper_adv,3
325,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2013-2014/Atletico-Stats#all_stats_keeper_adv,3
326,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2014-2015/Atletico-Stats#all_stats_keeper_adv,3
327,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2015-2016/Atletico-Stats#all_stats_keeper_adv,3
328,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2016-2017/Atletico-Stats#all_stats_keeper_adv,3
329,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2017-2018/Atletico-Stats#all_stats_keeper_adv,3
330,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2018-2019/Atletico-Stats#all_stats_keeper_adv,3
331,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2019-2020/Atletico-Stats#all_stats_keeper_adv,3
332,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2020-2021/Atletico-Stats#all_stats_keeper_adv,3
333,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2021-2022/Atletico-Stats#all_stats_keeper_adv,3
334,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2022-2023/Atletico-Stats#all_stats_keeper_adv,3
335,Atlético San Luis,Atletico,Atletico_adv_goalkeeping,https://fbref.com/en/squads/5d274ee4/2023-2024/Atletico-Stats#all_stats_keeper_adv,3
336,Atlético San Luis,Atletico,Atletico_shootin,https://fbref.com/en/squads/5d274ee4/2003-2004/Atletico-Stats#all_stats_shooting,4
337,Atlético San Luis,Atletico,Atletico_shootin,https://fbref.com/en/squads/5d274ee4/2004-2005/Atletico-Stats#all_stats_shooting,4
338,Atlético San Luis,Atletico,Atletico_shootin,https://fbref.com/en/squads/5d274ee4/2005-2006/Atletico-Stats#all_stats_shooting,4
339,Atlético San Luis,Atletico,Atletico_shootin,https://fbref.com/en/squads/5d274ee4/2006-2007/Atletico-Stats#all_stats_shooting,4
340,Atlético San Luis,Atletico,Atletico_shootin,https://fbref.com/en/squads/5d274ee4/2007-2008/Atletico-Stats#all_stats_shooting,4
341,Atlético San Luis,Atletico,Atletico_shootin,https://fbref.com/en/squads/5d274ee4/2008-2009/Atletico-Stats#all_stats_shooting,4
342,Atlético San Luis,Atletico,Atletico_shootin,https://fbref.com/en/squads/5d274ee4/2009-2010/Atletico-Stats#all_stats_shooting,4
343,Atlético San Luis,Atletico,Atletico_shootin,https://fbref.com/en/squads/5d274ee4/2010-2011/Atletico-Stats#all_stats_shooting,4
344,Atlético San Luis,Atletico,Atletico_shootin,https://fbref.com/en/squads/5d274ee4/2011-2012/Atletico-Stats#all_stats_shooting,4
345,Atlético San Luis,Atletico,Atletico_shootin,https://fbref.com/en/squads/5d274ee4/2012-2013/Atletico-Stats#all_stats_shooting,4
346,Atlético San Luis,Atletico,Atletico_shootin,https://fbref.com/en/squads/5d274ee4/2013-2014/Atletico-Stats#all_stats_shooting,4
347,Atlético San Luis,Atletico,Atletico_shootin,https://fbref.com/en/squads/5d274ee4/2014-2015/Atletico-Stats#all_stats_shooting,4
348,Atlético San Luis,Atletico,Atletico_shootin,https://fbref.com/en/squads/5d274ee4/2015-2016/Atletico-Stats#all_stats_shooting,4
349,Atlético San Luis,Atletico,Atletico_shootin,https://fbref.com/en/squads/5d274ee4/2016-2017/Atletico-Stats#all_stats_shooting,4
